EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_CA_SanAndreas(Coachella)rev_Loc001_01_R05000_FFE,9.00939E+18,256342,58267052130,7212439650,7094460495,7094460495,7094460495,1.5597E-05
KCC_RICE_US_CA_Cucamonga_Loc003_01_R05000_FFE,9.00939E+18,930299,2.43617E+11,28191755907,27647987500,27647987500,27647987500,1.17067E-05
KCC_RICE_US_CA_SanJacinto(SuperstitionMtn)_Loc003_01_R05000_FFE,9.00939E+18,431245,1.07776E+11,8579825004,8426072436,8426072436,8426072436,3.63309E-06
KCC_RICE_US_CA_SanAndreas(MojaveS)_Loc001_01_R01000_FFE,9.00939E+18,28429,4828425430,2688995.544,1783724.935,1783724.935,1783724.935,9.51577E-05
KCC_RICE_US_CA_SanAndreas(SanBernardinoS)_Loc002_01_R05000_FFE,9.00939E+18,58564,18055525724,2980324187,2927599094,2927599094,2927599094,5.44525E-06
KCC_RICE_US_CA_SanAndreas(MojaveS)_Loc001_01_R02500_FFE,9.00939E+18,94626,17959414730,593203013.9,554891975.4,554891975.4,554891975.4,3.9815E-05
KCC_RICE_US_CA_SierraMadre(SanFernando)_Loc003_01_R05000_FFE,9.00939E+18,2657582,7.6791E+11,1.13345E+11,1.11607E+11,1.11607E+11,1.11607E+11,1.06857E-05
KCC_RICE_US_CA_SanJacinto(Borrego)_Loc003_01_R05000_FFE,9.00939E+18,574137,1.47017E+11,8649605685,8482626592,8482626592,8482626592,3.50047E-06
KCC_RICE_US_CA_SanJacinto(SanBernardino)_Loc001_01_R01000_FFE,9.00939E+18,132802,42196703028,115889492.3,101997083,101997083,101997083,6.10577E-05
KCC_RICE_US_CA_SanAndreas(MojaveS)_Loc001_01_R05000_FFE,9.00939E+18,256342,58267052130,2818507912,2681118882,2681118882,2681118882,2.60671E-05
KCC_RICE_US_CA_SanAndreas(MojaveS)_Loc003_01_R05000_FFE,9.00939E+18,732892,1.91459E+11,33501790775,33064220643,33064220643,33064220643,1.30361E-05
"KCC_RICE_US_CA_SantaSusana,alt1_Loc001_01_R05000_FFE",9.00939E+18,46122,12062804500,4575234.251,3808873.176,3808873.176,3808873.176,4.13525E-05
"KCC_RICE_US_CA_SantaSusana,alt1_Loc003_01_R02500_FFE",9.00939E+18,1021575,2.88686E+11,35964612113,35369248799,35369248799,35369248799,2.92216E-05
KCC_RICE_US_CA_SanJacinto(CoyoteCreek)_Loc003_01_R02500_FFE,9.00939E+18,431245,1.07776E+11,8565637040,8411884297,8411884297,8411884297,1.08265E-05
KCC_RICE_US_CA_Elsinore(StepoversCombined)_Loc001_01_R05000_FFE,9.00939E+18,175486,41363717820,6712987508,6665481778,6665481778,6665481778,1.11393E-05
KCC_RICE_US_CA_SanAndreas(MojaveN)_Loc002_01_R00500_FFE,9.00939E+18,43683,13079479400,2435640150,2394941688,2394941688,2394941688,5.50459E-05
KCC_RICE_US_CA_SanJacinto(Anza)rev_Loc002_01_R01000_FFE,9.00939E+18,115739,28359165920,142369205,126409176.4,126409176.4,126409176.4,3.88028E-05
"KCC_RICE_US_CA_PitasPoint(Lower,West)_Loc001_01_R05000_FFE",9.00939E+18,77006,27746163770,42055519.59,36237725.34,36237725.34,36237725.34,5.65967E-05
KCC_RICE_US_CA_SanJacinto(CoyoteCreek)_Loc002_01_R05000_FFE,9.00939E+18,115739,28359165920,142353844,126393815.4,126393815.4,126393815.4,8.09541E-06
"KCC_RICE_US_CA_PitasPoint(Lower,West)_Loc002_01_R05000_FFE",9.00939E+18,89018,33813863830,7178191125,7111519361,7111519361,7111519361,2.82983E-05
KCC_RICE_US_CA_SanAndreas(MojaveS)_Loc002_01_R00250_FFE,9.00939E+18,43683,13079479400,2496037850,2455067570,2455067570,2455067570,0.000137892
KCC_RICE_US_CA_SanJacinto(CoyoteCreek)_Loc001_01_R05000_FFE,9.00939E+18,233874,63660559457,160924420.3,141152669.8,141152669.8,141152669.8,1.61876E-05
KCC_RICE_US_CA_Compton_Loc002_01_R05000_FFE,9.00939E+18,4333413,1.38809E+12,88680259700,87088700184,87088700184,87088700184,5.08076E-05
KCC_RICE_US_CA_SanAndreas(MojaveS)_Loc001_01_R00500_FFE,9.00939E+18,28429,4828425430,779418.526,520760.113,520760.113,520760.113,0.000246127
KCC_RICE_US_CA_SanAndreas(SanBernardinoS)_Loc001_01_R01000_FFE,9.00939E+18,109470,24072258600,5664642278,5587958445,5587958445,5587958445,5.04248E-05
KCC_RICE_US_CA_SanAndreas(BigBend)_Loc002_01_R01000_FFE,9.00939E+18,43683,13079479400,2486906910,2445936730,2445936730,2445936730,2.73761E-05
"KCC_RICE_US_CA_SantaSusana,alt2_Loc003_01_R02500_FFE",9.00939E+18,1096349,2.96186E+11,45016977569,44301847507,44301847507,44301847507,2.77391E-05
KCC_RICE_US_CA_Elsinore(Temecula)rev_Loc001_01_R02500_FFE,9.00939E+18,51936,16118041920,4314210310,4271535590,4271535590,4271535590,3.38214E-05
KCC_RICE_US_CA_SanJacinto(StepoversCombined)_Loc001_01_R01000_FFE,9.00939E+18,132802,42196703028,115895230.3,102002821,102002821,102002821,4.72427E-05
KCC_RICE_US_CA_SanJacinto(SanJacintoValley)rev_Loc002_01_R05000_FFE,9.00939E+18,115739,28359165920,142353844,126393815.4,126393815.4,126393815.4,2.93762E-06
KCC_RICE_US_CA_SanAndreas(MojaveN)_Loc003_01_R05000_FFE,9.00939E+18,439932,1.12449E+11,3312558081,3216487518,3216487518,3216487518,5.78273E-06
"KCC_RICE_US_CA_Whittier,alt1_Loc001_01_R05000_FFE",9.00939E+18,677632,2.01872E+11,1749841094,1655444522,1655444522,1655444522,2.89748E-05
KCC_RICE_US_CA_SanJacinto(Anza)rev_Loc001_01_R05000_FFE,9.00939E+18,233874,63660559457,176471934.3,152849792.6,152849792.6,152849792.6,1.52306E-05
KCC_RICE_US_CA_SanJacinto(SuperstitionMtn)_Loc002_01_R05000_FFE,9.00939E+18,115739,28359165920,142361524,126401495.4,126401495.4,126401495.4,3.63309E-06
KCC_RICE_US_CA_Compton_Loc003_01_R02500_FFE,9.00939E+18,246880,95501758440,101575945.6,86233974.24,86233974.24,86233974.24,3.46375E-05
KCC_RICE_US_CA_PuenteHills_Loc001_01_R05000_FFE,9.00939E+18,2084547,6.98328E+11,10369132623,9884338695,9884338695,9884338695,7.56078E-05
KCC_RICE_US_CA_RoseCanyon_Loc002_01_R05000_FFE,9.00939E+18,941272,2.85842E+11,21902503397,21529920493,21529920493,21529920493,2.39777E-05
KCC_RICE_US_CA_PitasPoint(Upper)_Loc002_01_R05000_FFE,9.00939E+18,130030,50339939990,10632140016,10536920774,10536920774,10536920774,1.23312E-05
KCC_RICE_US_CA_PuenteHills(SantaFeSprings)_Loc001_01_R05000_FFE,9.00939E+18,2537473,8.44242E+11,31342287397,30406660819,30406660819,30406660819,3.20657E-05
"KCC_RICE_US_CA_Newport-Inglewood,alt1_Loc003_01_R02500_FFE",9.00939E+18,504682,2.05806E+11,36521913584,36148027158,36148027158,36148027158,2.33434E-05
KCC_RICE_US_CA_Hollywood_Loc002_01_R05000_FFE,9.00939E+18,502950,1.58044E+11,13323311725,13063715672,13063715672,13063715672,1.7166E-05
KCC_RICE_US_CA_NorthChannel_Loc002_01_R05000_FFE,9.00939E+18,130030,50339939990,10513671535,10416061058,10416061058,10416061058,9.88372E-06
KCC_RICE_US_CA_PuenteHills(LA)_Loc002_01_R05000_FFE,9.00939E+18,1368304,3.87174E+11,30186278895,29515374718,29515374718,29515374718,6.85937E-05
KCC_RICE_US_CA_SierraMadre(SanFernando)_Loc003_01_R02500_FFE,9.00939E+18,2142079,6.20448E+11,93952691777,92545915463,92545915463,92545915463,3.93257E-05
KCC_RICE_US_CA_RedMountain_Loc002_01_R02500_FFE,9.00939E+18,55046,22000641660,4839024558,4799729611,4799729611,4799729611,0.000120608
