EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_NE_Background2917_Loc001_55_R00100_FFE,9.00939E+18,159962,48700555360,10645767995,10537806679,10537806679,10537806679,4.5588E-06
KCC_RICE_US_NE_Background2918_Loc001_55_R00100_FFE,9.00939E+18,22324,6059015600,134798584.2,129011567.7,129011567.7,129011567.7,4.75834E-06
KCC_RICE_US_NE_Background2842_Loc001_55_R00100_FFE,9.00939E+18,124525,43923698630,9900674193,9799228418,9799228418,9799228418,4.5588E-06
KCC_RICE_US_NE_Background2916_Loc001_55_R00100_FFE,9.00939E+18,24159,8385309000,374773754,362069654.2,362069654.2,362069654.2,4.31321E-06
KCC_RICE_US_NE_Background2991_Loc001_55_R00100_FFE,9.00939E+18,162643,48725046130,22181008447,22017207755,22017207755,22017207755,4.17506E-06
KCC_RICE_US_NE_Background2848_Loc001_55_R00100_FFE,9.00939E+18,66086,18824386770,5896173949,5842768574,5842768574,5842768574,5.17278E-06
KCC_RICE_US_NE_Background2922_Loc001_55_R00100_FFE,9.00939E+18,59318,20935867610,8736028129,8675650866,8675650866,8675650866,5.14208E-06
KCC_RICE_US_NE_Background2996_Loc001_55_R00100_FFE,9.00939E+18,11575,3779715800,755291890,746592950,746592950,746592950,5.12673E-06
KCC_RICE_US_NE_Background3070_Loc001_55_R00100_FFE,9.00939E+18,214808,86280296760,31563451583,31330989034,31330989034,31330989034,4.28251E-06
KCC_RICE_US_NE_Background3547_Loc001_55_R00100_FFE,9.00939E+18,216650,1.13522E+11,33433740017,33306994386,33306994386,33306994386,2.40987E-06
KCC_RICE_US_NE_Background3460_Loc001_55_R00100_FFE,9.00939E+18,198129,72006796070,19970559022,19785158884,19785158884,19785158884,0.000001581
KCC_RICE_US_NE_Background3534_Loc001_55_R00100_FFE,9.00939E+18,94320,30809407171,370916163.2,352571026.3,352571026.3,352571026.3,1.36611E-06
KCC_RICE_US_NE_Background3288_Loc001_55_R00100_FFE,9.00939E+18,57805,17587280560,9431157200,9361631340,9361631340,9361631340,1.08981E-06
KCC_RICE_US_NE_Background3542_Loc001_55_R00100_FFE,9.00939E+18,254292,85491569870,27923710534,27676950176,27676950176,27676950176,1.41215E-06
KCC_RICE_US_NE_Background3386_Loc001_55_R00100_FFE,9.00939E+18,779739,4.43208E+11,1.10572E+11,1.09806E+11,1.09806E+11,1.09806E+11,2.83966E-06
KCC_RICE_US_NE_Background3468_Loc001_55_R00100_FFE,9.00939E+18,38636,10587275510,1515604462,1488556022,1488556022,1488556022,3.63783E-06
KCC_RICE_US_NE_Background3546_Loc001_55_R00100_FFE,9.00939E+18,149622,66959480240,29087882760,28938056979,28938056979,28938056979,2.14893E-06
KCC_RICE_US_NE_Background3287_Loc001_55_R00100_FFE,9.00939E+18,57805,17587280560,8580450910,8510111010,8510111010,8510111010,1.08981E-06
KCC_RICE_US_NE_Background5736_Loc001_55_R00100_FFE,9.00939E+18,287168,98229994847,17822920284,17649553745,17649553745,17649553745,3.30014E-06
KCC_RICE_US_NE_Background6032_Loc001_55_R00100_FFE,9.00939E+18,168629,46888653240,12033139347,11921282198,11921282198,11921282198,2.80896E-06
KCC_RICE_US_NE_Background1347_Loc001_60_R00250_FFE,9.00939E+18,48319,12473237220,4561127860,4510826980,4510826980,4510826980,3.46961E-06
KCC_RICE_US_NE_Background1416_Loc001_60_R00250_FFE,9.00939E+18,294294,1.22988E+11,30843459498,30601459907,30601459907,30601459907,1.84673E-06
KCC_RICE_US_NE_Background1374_Loc001_60_R00250_FFE,9.00939E+18,88266,21722390820,9478972590,9379417454,9379417454,9379417454,6.71538E-07
KCC_RICE_US_NE_Background1199_Loc001_60_R00250_FFE,9.00939E+18,15984,3232326333,1799191683,1778986984,1778986984,1778986984,2.74211E-06
KCC_RICE_US_NE_Background1157_Loc001_60_R00250_FFE,9.00939E+18,171089,63248997073,23896279328,23693276954,23693276954,23693276954,2.42033E-06
KCC_RICE_US_NE_Background1495_Loc001_60_R00250_FFE,9.00939E+18,28061,9700478380,1236268368,1220937626,1220937626,1220937626,1.38505E-06
KCC_RICE_US_NE_Background1680_Loc001_60_R00250_FFE,9.00939E+18,431516,1.43998E+11,37902621166,37553848582,37553848582,37553848582,2.56024E-06
KCC_RICE_US_NE_Background1569_Loc001_60_R00250_FFE,9.00939E+18,249624,71088032720,16283368515,16085583821,16085583821,16085583821,3.37168E-06
KCC_RICE_US_NE_Background1458_Loc001_60_R00250_FFE,9.00939E+18,155134,43688916090,20114171091,19944544806,19944544806,19944544806,3.38567E-06
KCC_RICE_US_NE_Background1606_Loc001_60_R00250_FFE,9.00939E+18,58597,15530299160,4893463719,4850884308,4850884308,4850884308,1.3011E-06
KCC_RICE_US_NE_Background1985_Loc001_60_R00250_FFE,9.00939E+18,201640,55725647019,17864101265,17672183377,17672183377,17672183377,1.51096E-06
KCC_RICE_US_NE_Background1976_Loc001_60_R00250_FFE,9.00939E+18,229632,81006791310,22343786263,22183644673,22183644673,22183644673,1.09125E-06
KCC_RICE_US_NE_Background1911_Loc001_60_R00250_FFE,9.00939E+18,318194,1.05106E+11,33298411919,32970055612,32970055612,32970055612,9.65336E-07
KCC_RICE_US_NE_Background1855_Loc001_60_R00250_FFE,9.00939E+18,1074801,5.73848E+11,1.46044E+11,1.45072E+11,1.45072E+11,1.45072E+11,1.95865E-06
KCC_RICE_US_NE_Background2114_Loc001_60_R00250_FFE,9.00939E+18,56618,18044257900,4966393528,4928440346,4928440346,4928440346,1.70683E-06
KCC_RICE_US_NE_Background2235_Loc001_60_R00250_FFE,9.00939E+18,377366,1.26472E+11,32756405278,32432456722,32432456722,32432456722,1.58091E-06
KCC_RICE_US_NE_Background2040_Loc001_60_R00250_FFE,9.00939E+18,22889,6083066520,2340461582,2314720344,2314720344,2314720344,9.37355E-07
KCC_RICE_US_NE_Background2045_Loc001_60_R00250_FFE,9.00939E+18,288550,1.09124E+11,21200862871,20985802170,20985802170,20985802170,1.38505E-06
KCC_RICE_US_NE_Background2170_Loc001_60_R00250_FFE,9.00939E+18,40776,9327640400,3734455590,3691497320,3691497320,3691497320,1.3151E-06
KCC_RICE_US_NE_Background2503_Loc001_60_R00250_FFE,9.00939E+18,53439,13663916110,5164122709,5106079397,5106079397,5106079397,2.39235E-06
KCC_RICE_US_NE_Background2244_Loc001_60_R00250_FFE,9.00939E+18,440004,1.37218E+11,28377086828,28045539715,28045539715,28045539715,1.44101E-06
KCC_RICE_US_NE_Background2489_Loc001_60_R00250_FFE,9.00939E+18,119497,35509604096,16239909624,16121913036,16121913036,16121913036,2.92399E-06
KCC_RICE_US_NE_Background2415_Loc001_60_R00250_FFE,9.00939E+18,171395,46018377820,15514792259,15325780359,15325780359,15325780359,8.81393E-07
